image1,image2,pos,corr_resp,c_ic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,image.started,image_2.started,image.stopped,image_2.stopped,cue.started,key_resp.started,cue.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thankyou.started,text_2.started,text_2.stopped,thankyou.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
C:\Users\twara\Downloads\Confused Emoji [Download iPhone Emojis].png,C:\Users\twara\Downloads\Laughing Emoji [Free Download IOS Emojis].png,0.3,up,ic,0,11,11,20,28.53502479999952,,,,,,,,,28.43973190000179,28.53502479999952,28.952819900001487,28.952819900001487,29.452846700001828,29.452846700001828,29.752758400001767,29.952377500001603,30.153205500002514,30.721366800000396,up,1,0.7552095999999437,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Happy Emoji [Download iPhone Emojis].png,C:\Users\twara\Downloads\Confused Emoji [Download iPhone Emojis].png,0.3,up,c,0,12,12,0,30.801929699999164,,,,,,,,,30.722839900001418,30.801929699999164,31.236696300002222,31.236696300002222,31.735860500000854,31.735860500000854,32.03562740000052,32.23595600000044,32.43624610000188,32.7379159000011,up,1,0.4907841999993252,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Blushed Smiling Emoji [Free Download IOS Emojis].png,C:\Users\twara\Downloads\Expressionless Emoji [Free Download IOS Emojis].png,0.3,up,c,0,13,13,6,32.818604800002504,,,,,,,,,32.73921809999956,32.818604800002504,33.25321579999945,33.25321579999945,33.75287880000178,33.75287880000178,34.05261350000001,34.252385499999946,34.45266560000164,34.788429899999755,up,1,0.5311813000007533,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Expressionless Emoji [Free Download IOS Emojis].png,C:\Users\twara\Downloads\Smiling With Closed Eyes Emoji [Free Download IOS Emojis].png,-0.3,down,c,0,14,14,26,34.86847510000007,,,,,,,,,34.7900066000002,34.86847510000007,35.30304460000116,35.30304460000116,35.80334159999984,35.80334159999984,36.10284150000007,36.30281459999969,36.50245609999911,36.837784600000305,down,1,0.5201347000001988,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Laughing Emoji [Free Download IOS Emojis].png,C:\Users\twara\Downloads\Confused Emoji [Download iPhone Emojis].png,0.3,up,c,0,15,15,4,36.91829030000008,,,,,,,,,36.838951100002305,36.91829030000008,37.352402399999846,37.352402399999846,37.85237330000018,37.85237330000018,38.15224060000037,38.35243470000205,38.55272270000205,38.888237999999546,up,1,0.5257600000004459,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Expressionless Emoji [Free Download IOS Emojis].png,C:\Users\twara\Downloads\Blushed Smiling Emoji [Free Download IOS Emojis].png,-0.3,down,c,0,16,16,30,38.96835439999995,,,,,,,,,38.88973629999964,38.96835439999995,39.402930899999774,39.402930899999774,39.902401100000134,39.902401100000134,40.20242630000212,40.402324800001225,40.602608600001986,40.671285700002045,down,1,0.26284690000102273,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Smiling Emoji [Download IOS Smiling Emojis].png,C:\Users\twara\Downloads\Neutral Emoji [Free Download iPhone Emojis].png,-0.3,down,ic,0,17,17,9,40.768733600001724,,,,,,,,,40.67275470000095,40.768733600001724,41.18608470000254,41.18608470000254,41.68591110000125,41.68591110000125,41.986095000000205,42.18580790000124,42.38590599999952,42.52088709999953,down,1,0.3197147999999288,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Confused Emoji [Download iPhone Emojis].png,C:\Users\twara\Downloads\Happy Emoji [Download iPhone Emojis].png,0.3,up,ic,0,18,18,16,42.61918330000117,,,,,,,,,42.52253539999947,42.61918330000117,43.03589809999903,43.03589809999903,43.53580879999936,43.53580879999936,43.83620359999986,44.03573210000104,44.235854599999584,44.404865399999835,up,1,0.36585179999747197,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Worried Emoji [Free Download IOS Emojis].png,C:\Users\twara\Downloads\Tears Emoji [Free Download iPhone Emojis in PNG].png,-0.3,down,c,0,19,19,31,44.5024794000019,,,,,,,,,44.40629850000187,44.5024794000019,44.919054300000425,44.919054300000425,45.41957530000218,45.41957530000218,45.71895510000104,45.91935490000105,46.11912460000167,46.25432780000119,down,1,0.32443749999947613,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Blushed Smiling Emoji [Free Download IOS Emojis].png,C:\Users\twara\Downloads\Expressionless Emoji [Free Download IOS Emojis].png,-0.3,down,ic,0,20,20,14,46.335466200001974,,,,,,,,,46.25580339999942,46.335466200001974,46.76921370000127,46.76921370000127,47.26900150000074,47.26900150000074,47.569156600002316,47.768834999998944,47.96914950000064,48.171647300001496,down,1,0.39191829999981564,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Worried Emoji [Free Download IOS Emojis].png,C:\Users\twara\Downloads\Tears Emoji [Free Download iPhone Emojis in PNG].png,0.3,up,ic,0,21,21,23,48.26882630000182,,,,,,,,,48.17314990000159,48.26882630000182,48.68597260000024,48.68597260000024,49.185821600000054,49.185821600000054,49.48565800000142,49.68583009999929,49.88547269999981,50.10466680000172,up,1,0.4072513999999501,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Smiling Emoji [Download IOS Smiling Emojis].png,C:\Users\twara\Downloads\Neutral Emoji [Free Download iPhone Emojis].png,0.3,up,c,0,22,22,1,50.18542929999967,,,,,,,,,50.10612290000063,50.18542929999967,50.61971280000216,50.61971280000216,51.118832200001634,51.118832200001634,51.41891150000083,51.619318699998985,51.81898640000145,52.05510370000047,up,1,0.43153589999928954,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Very Happy Emoji [Free Download IOS Emojis].png,C:\Users\twara\Downloads\Worried Emoji [Free Download IOS Emojis].png,-0.3,down,ic,0,23,23,11,52.15216689999943,,,,,,,,,52.05661590000091,52.15216689999943,52.56889290000254,52.56889290000254,53.068891599999915,53.068891599999915,53.36919739999939,53.56865870000183,53.768812700000126,54.13749520000056,down,1,0.555028200000379,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Hugging Emoji [Download iPhone Emojis].png,C:\Users\twara\Downloads\Neutral Emoji [Free Download iPhone Emojis].png,-0.3,down,ic,0,24,24,13,54.23617170000216,,,,,,,,,54.13898279999921,54.23617170000216,54.652293800001644,54.652293800001644,55.152067900002294,55.152067900002294,55.45238430000245,55.73574050000025,55.85196799999903,56.08844390000013,down,1,0.34806969999772264,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Confused Emoji [Download iPhone Emojis].png,C:\Users\twara\Downloads\Happy Emoji [Download iPhone Emojis].png,-0.3,down,c,0,25,25,24,56.186332299999776,,,,,,,,,56.08983380000063,56.186332299999776,56.60295369999949,56.60295369999949,57.102109200000996,57.102109200000996,57.402144800002134,57.60267300000123,57.80219650000072,57.920369800001936,down,1,0.3102508999982092,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Very Happy Emoji [Free Download IOS Emojis].png,C:\Users\twara\Downloads\Worried Emoji [Free Download IOS Emojis].png,0.3,up,c,0,26,26,3,58.00144519999958,,,,,,,,,57.92182230000253,58.00144519999958,58.435635900001216,58.435635900001216,58.93521270000201,58.93521270000201,59.23560859999998,59.435743099998945,59.635499700001674,59.68756990000111,up,1,0.24448389999815845,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Smiling With Closed Eyes Emoji [Free Download IOS Emojis].png,C:\Users\twara\Downloads\Expressionless Emoji [Free Download IOS Emojis].png,0.3,up,c,0,27,27,2,59.76808570000139,,,,,,,,,59.68901460000052,59.76808570000139,60.20241000000169,60.20241000000169,60.70209710000199,60.70209710000199,61.00242079999953,61.2018934000007,61.401841999999306,61.42055059999984,up,1,0.21009609999964596,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Worried Emoji [Free Download IOS Emojis].png,C:\Users\twara\Downloads\Very Happy Emoji [Free Download IOS Emojis].png,-0.3,down,c,0,28,28,27,61.501430100001016,,,,,,,,,61.4220822999996,61.501430100001016,61.93597249999948,61.93597249999948,62.43564740000147,62.43564740000147,62.735756400001264,62.93556720000197,63.135653000001184,63.28851299999951,down,1,0.3500521999994817,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Smiling With Closed Eyes Emoji [Free Download IOS Emojis].png,C:\Users\twara\Downloads\Expressionless Emoji [Free Download IOS Emojis].png,-0.3,down,ic,0,29,29,10,63.384710900001664,,,,,,,,,63.28970280000067,63.384710900001664,63.802464299998974,63.802464299998974,64.30176890000075,64.30176890000075,64.60205680000217,64.80209390000164,65.00203189999957,65.2707674000012,down,1,0.46267249999800697,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Tears Emoji [Free Download iPhone Emojis in PNG].png,C:\Users\twara\Downloads\Worried Emoji [Free Download IOS Emojis].png,-0.3,down,ic,0,30,30,15,65.3518780000013,,,,,,,,,65.27230100000088,65.3518780000013,65.78569520000019,65.78569520000019,66.28569720000087,66.28569720000087,66.58536789999926,66.78524130000005,66.98565840000083,67.15429050000239,down,1,0.36071179999999003,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
C:\Users\twara\Downloads\Happy Emoji [Download iPhone Emojis].png,C:\Users\twara\Downloads\Confused Emoji [Download iPhone Emojis].png,-0.3,down,ic,0,31,31,8,67.25190310000107,,,,,,,,,67.15576549999969,67.25190310000107,67.66887390000193,67.66887390000193,68.16861260000223,68.16861260000223,68.4684436000025,68.66889620000075,68.86837150000065,68.95444549999957,down,1,0.27967359999820474,None,,,,,6,001,2023-11-10_19h11.40.213,solo,2023.2.2,59.86274669503992,2023-11-10 19h12.14.667425 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.95555629999944,68.96875490000093,69.96867230000134,69.9535833000009,,,,,,,,
